,S2,S2_conf
"('C(2, 2)', 'C(4, 2)')",0.2861123091893203,0.6119628084880404
"('C(2, 2)', 'C(4, 3)')",0.2461413209628091,0.6190219383998713
"('C(2, 3)', 'C(3, -3)')",0.23459942354756222,0.2714963378408699
"('C(2, 3)', 'C(3, -2)')",0.20544818803181403,0.2459817053952391
"('C(2, 3)', 'C(3, -1)')",0.18433869874345415,0.291509905705957
"('C(2, 3)', 'C(3, 0)')",0.1816834262483326,0.25737772771424483
"('C(2, 3)', 'C(3, 1)')",0.2247325096921351,0.2569182281508615
"('C(2, 3)', 'C(3, 2)')",0.23086796992924713,0.3016175551089219
"('C(2, 3)', 'C(3, 3)')",0.18270550767610994,0.2723542634509674
"('C(2, 3)', 'C(4, -3)')",0.12104997345632554,0.2455580448463078
"('C(2, 3)', 'C(4, -2)')",0.2133912541256628,0.27442737017708574
"('C(2, 3)', 'C(4, -1)')",0.19678924576457546,0.24897736088060302
"('C(2, 3)', 'C(4, 0)')",0.2915552645927538,0.2619347185733491
"('C(2, 3)', 'C(4, 1)')",0.10460969479248106,0.24771980851067207
"('C(2, 3)', 'C(4, 2)')",0.17129033270847982,0.26255154160618843
"('C(2, 3)', 'C(4, 3)')",0.17070632211902037,0.2780088969613158
"('C(3, -3)', 'C(3, -2)')",0.15822657286147668,0.4057796777328664
"('C(3, -3)', 'C(3, -1)')",0.16224879471645504,0.3637508306488551
"('C(3, -3)', 'C(3, 0)')",0.19105663795682298,0.34968687988478175
"('C(3, -3)', 'C(3, 1)')",0.23468788143010214,0.358656507671535
"('C(3, -3)', 'C(3, 2)')",0.2356570894134956,0.35088638654036003
"('C(3, -3)', 'C(3, 3)')",0.18697524135355795,0.34798474304585714
"('C(3, -3)', 'C(4, -3)')",0.09715006905264839,0.3299821847312009
"('C(3, -3)', 'C(4, -2)')",0.24546670052793831,0.41505142288559
"('C(3, -3)', 'C(4, -1)')",0.2222682941243022,0.3517735948309009
"('C(3, -3)', 'C(4, 0)')",0.3162268989354379,0.3765352153100149
"('C(3, -3)', 'C(4, 1)')",0.1717491082111443,0.33369191485716204
"('C(3, -3)', 'C(4, 2)')",0.1096533051964898,0.3612908942525381
"('C(3, -3)', 'C(4, 3)')",0.16431210347736486,0.3394046262372165
"('C(3, -2)', 'C(3, -1)')",-0.07703154569091615,0.40100069064757154
"('C(3, -2)', 'C(3, 0)')",-0.05032515173020183,0.3464408152681635
"('C(3, -2)', 'C(3, 1)')",-0.03667877758505461,0.3463538368876769
"('C(3, -2)', 'C(3, 2)')",-0.03773754035410687,0.38442171339312886
"('C(3, -2)', 'C(3, 3)')",-0.10868752457258757,0.37660500835578564
"('C(3, -2)', 'C(4, -3)')",-0.02181304057536662,0.29048927107614037
"('C(3, -2)', 'C(4, -2)')",-0.09047401361072464,0.40331417851175166
"('C(3, -2)', 'C(4, -1)')",-0.09349512416011825,0.37049566831950154
"('C(3, -2)', 'C(4, 0)')",0.10039889868484818,0.3438836671571339
"('C(3, -2)', 'C(4, 1)')",-0.14981333245470407,0.35788506902712186
"('C(3, -2)', 'C(4, 2)')",-0.13302038937274765,0.36544175313329624
"('C(3, -2)', 'C(4, 3)')",-0.03002811239220314,0.2903880478615629
"('C(3, -1)', 'C(3, 0)')",0.020233172951063208,0.546800405528854
"('C(3, -1)', 'C(3, 1)')",0.05545082178721725,0.5676671918546561
"('C(3, -1)', 'C(3, 2)')",0.13552621742650545,0.6505696298184316
"('C(3, -1)', 'C(3, 3)')",0.044139004355929976,0.6425363405107104
"('C(3, -1)', 'C(4, -3)')",-0.01935563136915422,0.4173011481149647
"('C(3, -1)', 'C(4, -2)')",-0.03582140210472386,0.5219782232951842
"('C(3, -1)', 'C(4, -1)')",0.0558746308062775,0.5658272142379066
"('C(3, -1)', 'C(4, 0)')",0.17253997725669123,0.5144952775040732
"('C(3, -1)', 'C(4, 1)')",-0.023740086316408,0.5479179457450941
"('C(3, -1)', 'C(4, 2)')",0.011410086846968356,0.6126905544088955
"('C(3, -1)', 'C(4, 3)')",0.08763825910193151,0.5673210710703963
"('C(3, 0)', 'C(3, 1)')",0.2739257507167973,0.2777695653154825
"('C(3, 0)', 'C(3, 2)')",0.30106626188056773,0.33458534117262045
"('C(3, 0)', 'C(3, 3)')",0.2358520185705919,0.34037874411790436
"('C(3, 0)', 'C(4, -3)')",0.2820571378391098,0.2160767952478191
"('C(3, 0)', 'C(4, -2)')",0.28757397002128526,0.2804736804205412
"('C(3, 0)', 'C(4, -1)')",0.2899881671481275,0.2842362546869093
"('C(3, 0)', 'C(4, 0)')",0.2722317820403462,0.34332522386064995
"('C(3, 0)', 'C(4, 1)')",0.17880484803621133,0.26656521392304344
"('C(3, 0)', 'C(4, 2)')",0.23667750410288715,0.2557184787820119
"('C(3, 0)', 'C(4, 3)')",0.2819223711682495,0.27866470944654986
"('C(3, 1)', 'C(3, 2)')",0.15452475433934035,0.39480679796701384
"('C(3, 1)', 'C(3, 3)')",0.09931681900091005,0.3491342458203173
"('C(3, 1)', 'C(4, -3)')",0.060170600064583635,0.2825381130090566
"('C(3, 1)', 'C(4, -2)')",0.10012561253999415,0.30087312497847146
"('C(3, 1)', 'C(4, -1)')",0.1411508089166949,0.3185082460806184
"('C(3, 1)', 'C(4, 0)')",0.1443650822765245,0.32916558140394225
"('C(3, 1)', 'C(4, 1)')",0.0497354933397014,0.3117394048195746
"('C(3, 1)', 'C(4, 2)')",0.10517479463241594,0.32363015473272283
"('C(3, 1)', 'C(4, 3)')",0.14824967165758202,0.33922752053473415
"('C(3, 2)', 'C(3, 3)')",0.28057312811795737,0.5110333452267601
"('C(3, 2)', 'C(4, -3)')",0.2089797788315018,0.415710695898582
"('C(3, 2)', 'C(4, -2)')",0.277310587895993,0.5320322488941142
"('C(3, 2)', 'C(4, -1)')",0.28854241178910284,0.49762426191395104
"('C(3, 2)', 'C(4, 0)')",0.31714543641013454,0.5246154480309989
"('C(3, 2)', 'C(4, 1)')",0.15609616173530516,0.47894973724795914
"('C(3, 2)', 'C(4, 2)')",0.22973615641057804,0.47142314508256916
"('C(3, 2)', 'C(4, 3)')",0.30069310650977454,0.48343266877150465
"('C(3, 3)', 'C(4, -3)')",0.16643876376584707,0.2517278347187324
"('C(3, 3)', 'C(4, -2)')",-0.04530521393705726,0.3922267595527456
"('C(3, 3)', 'C(4, -1)')",0.11682540451603214,0.29640114345588536
"('C(3, 3)', 'C(4, 0)')",0.19813192959054626,0.28727781281121123
"('C(3, 3)', 'C(4, 1)')",0.10474759777398768,0.27229739984881024
"('C(3, 3)', 'C(4, 2)')",0.10868044379666991,0.36613067986323333
"('C(3, 3)', 'C(4, 3)')",0.11917522718700685,0.28211653642604106
"('C(4, -3)', 'C(4, -2)')",0.14456757474415646,0.2912248534032338
"('C(4, -3)', 'C(4, -1)')",0.16726836587667498,0.28498896811972013
"('C(4, -3)', 'C(4, 0)')",0.29996974003172233,0.31227001634361623
"('C(4, -3)', 'C(4, 1)')",0.06276112488056232,0.27625838717943324
"('C(4, -3)', 'C(4, 2)')",0.09873253252702618,0.26225971374160784
"('C(4, -3)', 'C(4, 3)')",0.06922570801671227,0.3058035969651237
"('C(4, -2)', 'C(4, -1)')",0.18714805964687498,0.28690516446903
"('C(4, -2)', 'C(4, 0)')",0.26018208476384835,0.3145100601295275
"('C(4, -2)', 'C(4, 1)')",0.08733592804072064,0.2801200706936086
"('C(4, -2)', 'C(4, 2)')",0.07687647622325126,0.2525339597677755
"('C(4, -2)', 'C(4, 3)')",0.17565901787894922,0.2588692989666669
"('C(4, -1)', 'C(4, 0)')",0.3576358639074224,0.29949125354449935
"('C(4, -1)', 'C(4, 1)')",0.195747756903809,0.2748384102030137
"('C(4, -1)', 'C(4, 2)')",0.15434780912173232,0.33775263994772375
"('C(4, -1)', 'C(4, 3)')",0.20318060272613186,0.2830728172286538
"('C(4, 0)', 'C(4, 1)')",0.10094356661453197,0.3339030243336872
"('C(4, 0)', 'C(4, 2)')",0.1763590033478203,0.371355679618038
"('C(4, 0)', 'C(4, 3)')",0.15071320280913902,0.34695968345458833
"('C(4, 1)', 'C(4, 2)')",0.011979636113370579,0.46363131756087744
"('C(4, 1)', 'C(4, 3)')",0.13554454363339935,0.36374234488907586
"('C(4, 2)', 'C(4, 3)')",0.25978133826135974,0.34667864896652906
